NOMBDEP;NOMBPROV;NOMBDIST;UBIGEO;BUDGET;SEX_M;SEX_F;AGE_0_2;AGE_3_8;AGE_9_18;AGE_19_45;AGE_46_65;AGE_66_120;AREA_URB;AREA_RUR;CONTRACT_SERV;SUBSIDY;CASES_COVID;UBN_1;UBN_2;UBN_3;UBN_4;UBN_5;UBN_6
JUNIN;CHUPACA;SAN JUAN DE JARPA;120907;49999.9;134871;171529;14525;31124;64439;93027;62825;43574;123690;182710;49830.8;3800;44;94.68;6.73;36.259998;21.82;1.85;8.4700003
JUNIN;CHUPACA;TRES DE DICIEMBRE;120908;60081;143629;163571;17406;36541;55215;114004;51757;34351;307200;0;0;24320;35;60.790001;18;4.4400001;25.4;0.49000001;0.99000001
JUNIN;CHUPACA;YANACANCHA;120909;49990.5;142212;154888;16826;33767;72373;91158;54626;30540;60042;237058;49991;4560;82;90.900002;9.75;19.379999;13.39;4.1599998;2.47
LA LIBERTAD;TRUJILLO;TRUJILLO;130101;6349741.31;17052146;19265254;1424757;3105532;5208582;15168740;7474958;4216661;36302032;15370;31981726.77;9205880;10116;3.6700001;6.5100002;0.090000004;0.31;1.1900001;0.33000001
LA LIBERTAD;TRUJILLO;EL PORVENIR;130102;1271405.81;10746660;11472240;1334415;2818663;4032109;9488980;3393003;1253104;22218900;0;1099257.36;5720520;2639;38.110001;15.6;0.55000001;0.95999998;2.3900001;2
LA LIBERTAD;TRUJILLO;FLORENCIA DE MORA;130103;302347.66;2098694;2253806;216006;460171;701403;1802552;786350;413591;4352500;0;157005.66;1064760;1813;17.02;12.28;0.23999999;0.07;2.04;1.37
LA LIBERTAD;TRUJILLO;HUANCHACO;130104;447679.08;3528159;3707441;401039;884093;1304492;3095205;1147737;435183;7167900;67700;107223.83;1219040;1300;25.67;11.46;0.41;0.75;2.1700001;1.55
LA LIBERTAD;TRUJILLO;LA ESPERANZA;130105;967206;10592930;11411670;1174255;2567684;3716243;9267904;3819378;1586792;22004600;0;565775;4985600;4225;23.08;12.49;0.33000001;0.43000001;2.01;1.35
LA LIBERTAD;TRUJILLO;LAREDO;130106;225501.71;2149173;2205727;229619;487984;712910;1711055;835288;410428;3288351;1066549;58650;836000;1515;25.93;9.6499996;1.09;2.5999999;2.21;1.79
LA LIBERTAD;TRUJILLO;MOCHE;130107;428041.64;2096484;2255116;230674;503471;727340;1827677;749398;337094;3821378;530222;751896.5;637640;740;22.139999;11.75;0.2;1.1900001;2.0699999;0.93000001
LA LIBERTAD;TRUJILLO;POROTO;130108;359850.94;212160;208640;23234;46938;79208;163345;73693;37550;140697;280103;99987.3;59280;118;60.619999;11.59;1.13;11.59;2.26;4.21
LA LIBERTAD;TRUJILLO;SALAVERRY;130109;271086.87;1066993;1122607;120615;272439;401970;906604;352575;145606;2185259;4341;60000;462840;653;28.360001;10.12;0.89999998;0.95999998;2.5699999;1.5700001
LA LIBERTAD;TRUJILLO;SIMBAL;130110;199363.58;241941;233259;26517;56203;82485;171541;89056;53269;101259;373941;184992.2;5320;45;60.02;7.0599999;5.1399999;6.0999999;1.74;3.75
LA LIBERTAD;TRUJILLO;VICTOR LARCO HERRERA;130111;957374.33;3736764;4214536;323717;765234;1256030;3265796;1597816;802663;7951300;0;364512.4;1900760;1442;5.9000001;7.1300001;0.14;0.34;1.23;0.47
LA LIBERTAD;ASCOPE;ASCOPE;130201;502344.27;335993;351407;33093;72222;106823;234020;158457;88822;637599;49801;175837.18;178600;190;31.469999;9.7799997;4.1799998;2.8800001;2.55;2.1199999
LA LIBERTAD;ASCOPE;CHICAMA;130202;297181.1;800461;834739;79119;184324;276917;579273;350431;176671;1511347;123853;64740;392160;230;26.809999;8.75;3.28;3.8299999;2.72;2.3599999
LA LIBERTAD;ASCOPE;CHOCOPE;130203;100000;480645;507055;43871;96258;160287;358194;223238;111996;775565;212135;0;234080;357;23.799999;7.8000002;0.38999999;4.6500001;2.76;2.3199999
LA LIBERTAD;ASCOPE;MAGDALENA DE CAO;130204;59090.2;125237;120063;11424;25112;35243;81048;61325;33734;200465;44835;0;103360;75;24.299999;1.91;0.58999997;3.0899999;1.62;2.95
LA LIBERTAD;ASCOPE;PAIJAN;130205;245419.2;1346398;1426702;150797;336950;505856;1068840;481603;244682;2615404;157696;101397.36;727320;221;45.220001;11.76;0.77999997;4.1999998;2.3199999;2.25
LA LIBERTAD;ASCOPE;RAZURI;130206;441161.06;469086;457014;50552;102613;159739;363024;167069;90433;641221;284879;44900.7;201400;79;34.189999;9.6599998;0.16;3.3299999;2.27;1.75
LA LIBERTAD;ASCOPE;SANTIAGO DE CAO;130207;200000.01;1021636;1027564;92807;201244;304507;730063;489475;246408;1995089;54111;626664.98;480320;337;17.73;8.6099997;0.28;2.6800001;1.8;1.34
LA LIBERTAD;ASCOPE;CASA GRANDE;130208;341026.5;1493224;1550676;139804;297179;456817;1062924;733300;376405;2883292;160608;0;1079960;694;19.65;8.4200001;1.05;2.1300001;2.1800001;1.51
LA LIBERTAD;BOLIVAR;BOLIVAR;130301;128675.6;243881;227819;31673;68436;109498;142302;83254;38912;151012;320688;99899;12160;10;82.339996;15.52;20.07;9.6300001;5.6199999;4.0999999
LA LIBERTAD;BOLIVAR;BAMBAMARCA;130302;103999.9;161312;163688;24321;52489;86199;98982;44570;19910;72964;252036;99999.9;3040;4;95.949997;15.4;9.79;19.709999;4.3099999;8.8800001
LA LIBERTAD;BOLIVAR;CONDORMARCA;130303;106314;109268;107232;16175;33029;44906;69226;35405;19003;40721;175779;100000;1520;1;98.669998;14.64;21.1;20.34;4.3699999;5.5100002
LA LIBERTAD;BOLIVAR;LONGOTEA;130304;72902.05;120686;116614;13799;33367;50785;72502;45809;22735;137991;99309;0;25840;0;68.550003;8.4099998;8.6999998;8.5500002;2.1700001;6.0900002
LA LIBERTAD;BOLIVAR;UCHUMARCA;130305;100000;128863;124337;15726;36656;55890;79648;44010;22740;117436;135764;100000;1520;1;85.330002;13.63;13.93;1.04;4.1500001;5.1900001
LA LIBERTAD;BOLIVAR;UCUNCHA;130306;50000;47300;47300;6224;14597;19350;28063;18784;8034;71629;22971;0;0;2;83.330002;15.15;25.76;17.42;4.9200001;4.5500002
LA LIBERTAD;CHEPEN;CHEPEN;130401;596513.04;2413815;2613285;219195;507591;846691;1879256;1075134;535450;4707947;319153;482969.1;1469080;1968;17.99;9.6099997;3.3800001;5.4000001;2.28;2.2
LA LIBERTAD;CHEPEN;PACANGA;130402;200900;1156248;1165052;125587;263989;427241;932264;407072;178742;1906428;414872;0;531240;205;45.540001;11.53;0.75;1.91;3.02;3.45
LA LIBERTAD;CHEPEN;PUEBLO NUEVO;130403;316517.56;647576;645124;65972;134731;235361;475624;253637;137405;988470;304230;175219.96;212800;200;33.93;8.29;0.38;7.4499998;1.22;3.74
LA LIBERTAD;JULCAN;JULCAN;130501;420035.75;626145;644455;76928;159216;253338;425394;226765;138672;307043;963557;351558.35;25080;68;88.639999;13.35;7.6100001;16.290001;2.6800001;8.6300001
LA LIBERTAD;JULCAN;CALAMARCA;130502;133810.01;270179;264821;28134;69331;122251;171039;91995;54482;67322;467678;79388;0;28;95.379997;16.290001;9.9899998;17.23;2.6199999;9.5500002
LA LIBERTAD;JULCAN;CARABAMBA;130503;373925.49;339858;350242;48902;92445;158206;233234;104726;54261;136435;553665;97470;15960;21;92.449997;10.85;5.7199998;9.8599997;3.78;8.9099998
LA LIBERTAD;JULCAN;HUASO;130504;284096.7;309259;293741;40862;89094;143577;197055;86526;49124;70895;532105;86250;4560;14;97.029999;24.559999;10.7;36.84;2.78;6.3899999
LA LIBERTAD;OTUZCO;OTUZCO;130601;734405.65;1279747;1374453;151374;325038;489830;973340;464102;267815;1468050;1186150;200960;196080;561;71.849998;8.75;5.5100002;20.040001;3.3399999;5.6500001
LA LIBERTAD;OTUZCO;AGALLPAMPA;130602;287309.5;501466;512334;67424;144829;216134;378484;143387;68089;91821;921979;200000;8360;89;91.150002;10.06;9.1000004;17.07;3.9400001;6.8600001
LA LIBERTAD;OTUZCO;CHARAT;130604;89317.89;132647;129653;12533;32275;42035;81962;56453;39927;75973;186327;49998.38;12160;9;81.449997;5.8299999;13.54;24.27;4.5500002;6.3000002
LA LIBERTAD;OTUZCO;HUARANCHAL;130605;130000;216802;201498;24952;53452;70752;144165;85390;42251;207154;211146;94214.18;11400;7;71.260002;8.6899996;9.8599997;19.209999;3.6800001;4.8499999
LA LIBERTAD;OTUZCO;LA CUESTA;130606;61890.14;36046;32054;3993;8651;13753;21295;11646;9206;7986;60114;50000;1520;4;90.190002;2.8;11.68;25.23;2.3399999;5.1399999
LA LIBERTAD;OTUZCO;MACHE;130608;109140;144596;145704;14970;33377;55221;94253;59102;34929;92036;198264;100000;9120;32;88.769997;6.8699999;2.52;4.5799999;1.37;7.5599999
LA LIBERTAD;OTUZCO;PARANDAY;130610;121484.82;29404;27296;2774;6436;11318;18308;10541;7656;14314;42386;49920;0;4;93.239998;7.4299998;12.84;6.7600002;2.7;6.0799999
LA LIBERTAD;OTUZCO;SALPO;130611;149069.6;324614;316186;34824;71865;123657;216705;118223;79961;127539;513261;295015.2;6080;28;87.400002;9.0900002;4.8000002;13.58;1.91;5.6300001
LA LIBERTAD;OTUZCO;SINSICAP;130613;217957.49;376059;391141;49794;99033;173890;257397;129087;62547;237546;529654;73851;9120;31;93.599998;7.6300001;12.61;39.91;6.73;7.54
LA LIBERTAD;OTUZCO;USQUIL;130614;303387.3;1168090;1169310;134852;319054;486288;810333;395795;206271;373061;1964339;276387.3;49400;44;84.139999;7.4200001;6.5900002;18.129999;4.8299999;8.4499998
LA LIBERTAD;PACASMAYO;SAN PEDRO DE LLOC;130701;917037.13;950743;985857;94155;201491;306945;710482;413395;226193;1836131;100469;324783.29;457520;233;24.809999;8.79;0.34999999;3.7;1.6799999;1.84
LA LIBERTAD;PACASMAYO;GUADALUPE;130702;480481.1;2126572;2299928;220212;494480;778827;1664881;875087;421482;4050213;376287;105000;1075400;576;26.5;8.0500002;0.52999997;3.0599999;1.8099999;2.8599999
LA LIBERTAD;PACASMAYO;JEQUETEPEQUE;130703;127524.16;226962;230838;23704;55494;79641;166815;90718;45747;422908;34892;99993.7;100320;42;30.68;5.25;0.34;0.85000002;1.6900001;2.1199999
LA LIBERTAD;PACASMAYO;PACASMAYO;130704;243448.17;1509237;1648363;153859;346377;529368;1186011;643572;318020;3154277;3323;188339.5;811680;563;13.71;8.5299997;0.80000001;0.99000001;1.37;1.17
LA LIBERTAD;PACASMAYO;SAN JOSE;130705;211353.41;650006;668394;70007;144224;226306;473547;271500;141012;1206743;111657;116235.9;168720;132;30.01;5.96;1.71;7.6100001;2.26;4.8800001
LA LIBERTAD;PATAZ;TAYABAMBA;130801;369542.33;706685;795915;93913;225415;355561;467098;243285;126326;456622;1045978;0;73720;232;82.610001;6.7800002;9.6300001;19.200001;2.0599999;13.21
LA LIBERTAD;PATAZ;BULDIBUYO;130802;114451;215437;217163;25143;62856;95764;141735;73456;36481;99461;333139;100001;15200;56;85.940002;7.9499998;7.27;13.48;3.2;9.0200005
LA LIBERTAD;PATAZ;CHILLIA;130803;200000;707431;724069;104266;246738;378241;442699;179199;87012;259556;1171944;200000;12160;19;92.639999;11.29;8.4300003;22.360001;3.5;16.32
LA LIBERTAD;PATAZ;HUANCASPATA;130804;237044;347675;372325;43259;108703;179445;206436;115727;70373;143211;576789;200000;12160;18;92.059998;7.29;5.1199999;6.0599999;2.0599999;17.290001
LA LIBERTAD;PATAZ;HUAYLILLAS;130805;60000;71098;62102;6654;17374;29942;41648;24028;14786;46577;86623;49944.5;15200;8;83.760002;13.11;14.53;26.5;0.85000002;11.97
LA LIBERTAD;PATAZ;HUAYO;130806;213195.66;216199;212501;29336;61630;105511;135217;64712;35622;41169;387531;100000;0;5;94.540001;11.95;7.3899999;14.33;3.75;12.4
LA LIBERTAD;PATAZ;ONGON;130807;142862.7;80482;72718;9490;21076;36236;49916;26869;10846;15899;137301;0;0;1;97.099998;9.5;57.779999;63.59;5.2800002;4.75
LA LIBERTAD;PATAZ;PARCOY;130808;249493.15;859780;811220;122262;242429;344972;690314;210385;67294;938412;732588;200000;269800;337;47.279999;15.02;11.62;13.71;2.96;5.46
LA LIBERTAD;PATAZ;PATAZ;130809;210415.5;507533;476967;81097;154306;192389;414727;113141;32291;364073;620427;200000;47880;63;48.599998;20.809999;9.0699997;12.02;3.5599999;4.4200001
LA LIBERTAD;PATAZ;PIAS;130810;127454.66;99694;102406;11707;27111;42392;66668;36353;19347;59644;142456;85385.75;2280;2;57.369999;6.2600002;5.25;10.1;1.8200001;5.4499998
LA LIBERTAD;PATAZ;SANTIAGO DE CHALLAS;130811;106576.54;127318;135082;12202;32785;60269;68897;52628;38084;120292;142108;99976.54;2280;2;93.059998;4.7199998;1.9400001;16.809999;1.9400001;16.940001
LA LIBERTAD;PATAZ;TAURIJA;130812;100000;167982;172418;23909;48188;81588;99458;54597;35001;112399;228001;100000;5320;4;96.400002;3.5999999;13.77;9.0100002;2.45;14.8
LA LIBERTAD;PATAZ;URPAY;130813;100000;120912;126088;13065;28965;61134;66187;46097;32785;57929;189071;100000;1520;5;91.669998;6.9400001;4.7800002;30.09;2.6199999;19.75
LA LIBERTAD;SANCHEZ CARRION;HUAMACHUCO;130901;2994755.63;3669060;4047440;545878;1096261;1678294;3013413;1000599;411691;5090240;2626260;1958966.82;606480;1386;56.259998;21.07;2.8900001;9.21;4.4099998;8.2799997
LA LIBERTAD;SANCHEZ CARRION;CHUGAY;130902;373549.57;951889;1013411;152800;299436;459586;643206;281773;136915;249648;1715651;200000;9880;58;90.510002;16.24;14.29;10.49;4.6500001;15.04
LA LIBERTAD;SANCHEZ CARRION;COCHORCO;130903;319507.82;490401;505099;80252;172239;234235;328119;123519;61404;116406;879094;207649.6;6080;9;85.290001;9.6999998;10.93;8.6899996;3.4200001;12.73
LA LIBERTAD;SANCHEZ CARRION;CURGOS;130904;199999.99;439440;484960;65317;130042;215749;304656;133361;79898;231752;692648;158908.09;8360;17;89.370003;26.889999;5.0900002;6.4899998;3.74;11.08
LA LIBERTAD;SANCHEZ CARRION;MARCABAL;130905;309691.36;587707;643893;70174;167730;297528;414287;184088;104194;35798;1195802;197121.59;5320;18;90.5;24.620001;9.6000004;22.68;6.0300002;15.74
LA LIBERTAD;SANCHEZ CARRION;SANAGORAN;130906;200000;744918;786882;122691;246804;378386;492068;200099;98627;46943;1484857;200000;6840;29;95.809998;31.91;13.31;24.950001;5.8899999;15.82
LA LIBERTAD;SANCHEZ CARRION;SARIN;130907;207917;498824;551576;80253;160032;268260;333458;139050;74563;248582;801818;0;7600;16;90.760002;19.34;7.5900002;7.0100002;5.0300002;15.55
LA LIBERTAD;SANCHEZ CARRION;SARTIMBAMBA;130908;356066.5;708029;743471;105618;236247;361067;462417;198670;92460;72308;1379192;204072;9120;15;88.300003;20.09;15.7;31.940001;6.25;14.17
LA LIBERTAD;SANTIAGO DE CHUCO;SANTIAGO DE CHUCO;131001;408779;1030840;1049260;129742;273899;452036;699736;337397;197702;835541;1244559;200000;70680;209;86.559998;16.540001;6.3600001;13.54;2.3499999;5.8099999
LA LIBERTAD;SANTIAGO DE CHUCO;ANGASMARCA;131002;156229.75;242664;270236;31577;68417;123677;159488;78028;53773;170356;342544;100000;31920;47;89.110001;15.96;5.52;40.040001;5.7399998;14.62
LA LIBERTAD;SANTIAGO DE CHUCO;CACHICADAN;131003;99956.16;277420;295380;36379;74589;127441;192878;92435;53082;256599;316201;99594;23560;23;87.760002;22.16;16.76;14.91;3.01;7.3899999
LA LIBERTAD;SANTIAGO DE CHUCO;MOLLEBAMBA;131004;62204.56;96225;102175;11556;27803;41648;63044;33410;21739;108925;89475;49996.72;3800;3;92.290001;9.1400003;2.8699999;27.059999;1.61;12.19
LA LIBERTAD;SANTIAGO DE CHUCO;MOLLEPATA;131005;49980;124705;142895;16132;31005;55488;76539;53772;36496;18305;249295;49980;760;3;93.709999;6.02;2.74;23.389999;2.3299999;15.73
LA LIBERTAD;SANTIAGO DE CHUCO;QUIRUVILCA;131006;525767.14;623775;642425;88441;175165;288319;464742;179856;75741;654323;611877;100000;171000;198;63;20.09;11.83;10.34;3.45;7.5100002
LA LIBERTAD;SANTIAGO DE CHUCO;SANTA CRUZ DE CHUCA;131007;120910.8;158777;162323;14757;38779;63945;105241;59713;41639;64861;256239;99980;760;22;95.519997;17.219999;4.8299999;7.6700001;2.5899999;11.56
LA LIBERTAD;SANTIAGO DE CHUCO;SITABAMBA;131008;133657.58;185223;182477;27229;53771;93698;106512;55372;33292;88436;279264;91007.8;1520;1;92.169998;11.74;8.3900003;15.55;4.8099999;8.3900003
LA LIBERTAD;GRAN CHIMU;CASCAS;131101;440678.91;733572;693728;69136;151517;252852;513135;295389;154748;496012;931288;165700;66120;401;60.299999;9.21;20.82;9.75;2.75;2.8
LA LIBERTAD;GRAN CHIMU;LUCMA;131102;134068.5;254270;231330;26493;66125;92080;157020;92941;54171;57186;428414;99962.5;760;13;90.510002;7.3000002;19.389999;15.77;3.21;5.1900001
LA LIBERTAD;GRAN CHIMU;MARMOT;131103;122378.4;126419;111881;13137;28213;38981;82161;45119;33274;51903;186397;100000;4560;9;76.82;9.0799999;5.4499998;25.139999;2.0899999;5.4499998
LA LIBERTAD;GRAN CHIMU;SAYAPULLO;131104;319981.38;352146;325654;41891;100798;150227;228195;111028;50076;168642;509158;111134;12160;80;86.040001;7.3299999;16.129999;32.32;6.2800002;6.2800002
LA LIBERTAD;VIRU;VIRU;131201;505133.3;2961602;3012198;369237;794705;1170267;2468404;850246;345779;4728904;1244896;749704.3;791160;800;47.810001;12.88;1.42;1.67;3.6800001;2.77
LA LIBERTAD;VIRU;CHAO;131202;423075.68;1875629;1861371;266091;545291;690525;1656110;441223;148339;3209303;527697;200186.6;383800;422;60.060001;18.67;4.8400002;2.0599999;4.3800001;3.21
LA LIBERTAD;VIRU;GUADALUPITO;131203;306145.85;410190;399610;51633;102921;152944;329118;124655;52553;777716;32084;200000;139840;147;59.34;11.79;2.1300001;3.3099999;1.97;3.26
LAMBAYEQUE;CHICLAYO;CHICLAYO;140101;3363386.91;13646699;15417701;1243972;2765165;4648353;11632388;5993613;2989871;29032692;31708;30178608.72;7459400;11365;11.6;11.68;0.20999999;0.69999999;1.5599999;0.72000003
LAMBAYEQUE;CHICLAYO;CHONGOYAPE;140102;268699.6;985132;1014968;96333;219640;341736;709894;420564;226246;1699650;300450;77970;153520;168;41.169998;9.8000002;7.7399998;5.5700002;2.6400001;4.5100002
LAMBAYEQUE;CHICLAYO;ETEN;140103;171726.78;633605;680395;71012;151493;235496;486626;243974;135639;1284164;29836;72481.2;440800;292;26.74;13.08;0.89999998;3.5899999;2.0999999;3.0999999
LAMBAYEQUE;CHICLAYO;ETEN PUERTO;140104;71857.1;124057;133743;8916;22676;40068;85089;60542;42380;257800;0;0;73720;93;2.0999999;4.8000002;0.15000001;0.30000001;0.75;0.15000001
LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;140105;1908637.63;8190244;8835956;793350;1778927;2984366;7152371;3106572;1311130;17026200;0;925708.5;4759880;3201;18.440001;17.530001;0.28999999;0.56;2.3699999;1.33
LAMBAYEQUE;CHICLAYO;LA VICTORIA;140106;507631.65;4755024;5161276;493008;1081468;1713086;4073643;1812062;800064;9378154;538147;0;3515000;2312;16.219999;14.31;0.12;0.18000001;2.1199999;1.01
LAMBAYEQUE;CHICLAYO;LAGUNAS;140107;103390;543426;552674;65286;133434;194867;393037;209069;109324;908609;187491;0;156560;165;41.150002;8.1700001;1.63;4.9400001;2.05;2.9200001
LAMBAYEQUE;CHICLAYO;MONSEFU;140108;512706.97;1692397;1836403;165695;419466;648576;1355063;655072;307829;2621938;906862;200000;614080;822;38.470001;18.57;1.51;1.1900001;2.6900001;3.0599999
LAMBAYEQUE;CHICLAYO;NUEVA ARICA;140109;62194.7;135210;134990;11341;27416;42721;84121;63861;43382;241242;28958;0;44840;113;64.559998;13.83;7.77;3.52;1.33;3.28
LAMBAYEQUE;CHICLAYO;OYOTUN;140110;246488;436524;426176;40074;87745;141802;290980;202464;105691;690622;172078;70575;57000;192;59.5;9.8699999;23.35;7.54;2.9000001;4.5300002
LAMBAYEQUE;CHICLAYO;PICSI;140111;165786.6;442564;482636;47559;103815;160402;343482;197612;78935;787477;137723;93086.4;151240;295;28.43;12.43;2.45;4.1399999;1.96;2.6700001
LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;766769.39;2293630;2499070;260047;553343;864034;1954755;864804;319499;4395804;396896;176567.04;778240;766;21.15;11.18;0.55000001;1.15;1.63;0.86000001
LAMBAYEQUE;CHICLAYO;REQUE;140113;230336.91;822734;893966;90497;191674;288667;675098;331824;149838;1407225;309475;92725;337440;429;27.700001;11.5;2.5799999;1.86;1.39;1.6
LAMBAYEQUE;CHICLAYO;SANTA ROSA;140114;140164;664516;687084;84000;182643;262129;534497;221395;71780;1332884;18716;242456.37;364040;490;20.91;16.110001;6;11.6;3.3299999;3.3299999
LAMBAYEQUE;CHICLAYO;SAÑA;140115;128970.49;630304;644396;58241;135529;219753;424533;290765;156558;1029735;244965;0;156560;42;32.23;9.8900003;4.8600001;9.6000004;3.04;3.8699999
LAMBAYEQUE;CHICLAYO;CAYALTI;140116;101760.5;794897;835303;76077;158869;236377;547180;382255;244524;1478267;151933;99887.5;196080;271;18.09;7.8400002;1.02;6.4200001;1.88;4.7199998
LAMBAYEQUE;CHICLAYO;PATAPO;140117;302801.4;1221188;1259612;129473;276452;421779;917653;510406;241551;2134107;346693;195911.1;309320;463;25.4;9.25;6.9200001;3.4000001;2.3499999;3.3199999
LAMBAYEQUE;CHICLAYO;POMALCA;140118;291343.78;1348447;1423753;135968;302212;464272;1037318;586258;266761;2423418;348782;177634.01;531240;449;23.82;13.94;1.17;7.6900001;2.99;2.3599999
LAMBAYEQUE;CHICLAYO;PUCALA;140119;52051.9;467891;489909;40954;93468;151487;302313;255303;123523;837359;120441;0;165680;160;24.32;7.4000001;5.3400002;4.9499998;1.99;2.73
LAMBAYEQUE;CHICLAYO;TUMAN;140120;200000;1467932;1564268;148412;315320;486412;1106922;696148;305741;2826538;205662;200000;438520;441;24.66;8.2200003;1.47;2.8800001;2.0799999;1.85
LAMBAYEQUE;FERREÑAFE;FERREÑAFE;140201;744691.11;1802247;1959553;187258;420998;647305;1390235;747701;394151;3683813;77987;345429.8;838280;1066;24.719999;13.57;0.70999998;0.47;1.77;1.97
LAMBAYEQUE;FERREÑAFE;CAÑARIS;140202;295419;627664;631436;86972;222977;342786;378063;158857;74880;40380;1218720;190508.05;1520;43;94.650002;47.130001;48.400002;17.18;4.8800001;11.06
LAMBAYEQUE;FERREÑAFE;INCAHUASI;140203;401803.36;722176;782524;113152;268126;363196;424320;222532;120030;161519;1343181;199736;11400;26;92.379997;10.78;44.439999;25.059999;3.8499999;14.69
LAMBAYEQUE;FERREÑAFE;MANUEL ANTONIO MESONES MURO;140204;120833.18;211887;210113;24961;48146;74771;162854;76435;38051;197799;224201;50000;26600;80;66.410004;14.6;1.62;0.94999999;1.24;4.0999999
LAMBAYEQUE;FERREÑAFE;PITIPO;140205;367630.85;1081173;1095927;119144;269905;430206;767670;404580;199017;905563;1271537;265978;95760;326;63.290001;7.96;2.53;2.01;3.3499999;5.21
LAMBAYEQUE;FERREÑAFE;PUEBLO NUEVO;140206;238996.8;784229;815071;99069;201355;294544;609722;286889;117263;1513877;85423;189915.2;108680;466;39.700001;19.940001;1.8;0.98000002;2.2;2.5999999
LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;140301;1195776.54;3867076;4203024;459343;982107;1428123;3259866;1412268;575960;6753884;1316217;2153776.36;1704680;2281;27.18;11.69;0.64999998;3.02;2.1199999;1.3099999
LAMBAYEQUE;LAMBAYEQUE;CHOCHOPE;140302;50000;79528;82172;11378;24019;33099;55854;24939;13906;50107;111593;0;2280;31;81.75;14.84;12.41;9.7299995;6.0799999;6.0799999
LAMBAYEQUE;LAMBAYEQUE;ILLIMO;140303;123818.83;494495;515405;56527;124313;189227;345250;189112;113054;571128;438772;34500;57000;482;47.330002;14.29;0.44999999;1.2;1.96;2.49
LAMBAYEQUE;LAMBAYEQUE;JAYANCA;140304;383947.64;967505;1009095;124887;269077;368918;731287;318710;173602;1053559;923041;200000;156560;510;51.450001;19.52;0.52999997;1.49;2.46;2.8499999
LAMBAYEQUE;LAMBAYEQUE;MOCHUMI;140305;269915.33;1031835;1078365;128218;268500;379370;766667;385459;194280;886498;1223702;756735.2;133000;352;53.41;17.48;0.75999999;1.78;4.3299999;3.27
LAMBAYEQUE;LAMBAYEQUE;MORROPE;140306;199960.83;2748600;2759400;451877;864689;1188919;1997655;716362;308374;1419396;4088604;195670.8;172520;911;49.080002;28.59;0.28999999;12.34;6.02;4.4400001
